index,0,1,2
27002,0.12,0.24,0.64
27003,0.12,0.24,0.64
27004,0.12,0.24,0.64
27005,0.12,0.24,0.64
27006,0.12,0.24,0.64
27007,0.12,0.24,0.64
27008,0.12,0.24,0.64
27009,0.12,0.24,0.64
27010,0.12,0.24,0.64
27011,0.12,0.24,0.64
27012,0.12,0.24,0.64
27013,0.12,0.24,0.64
27014,0.12,0.24,0.64
27015,0.12,0.24,0.64
27016,0.12,0.24,0.64
27017,0.12,0.24,0.64
27018,0.12,0.24,0.64
27019,0.12,0.24,0.64
27020,0.12,0.24,0.64
27021,0.12,0.24,0.64
27022,0.12,0.24,0.64
27023,0.12,0.24,0.64
27024,0.12,0.24,0.64
27025,0.12,0.24,0.64
27026,0.12,0.24,0.64
27027,0.12,0.24,0.64
27028,0.12,0.24,0.64
27029,0.12,0.24,0.64
27030,0.12,0.24,0.64
27031,0.12,0.24,0.64
27032,0.12,0.24,0.64
27033,0.12,0.24,0.64
27034,0.12,0.24,0.64
27035,0.12,0.24,0.64
27036,0.12,0.24,0.64
27037,0.12,0.24,0.64
27038,0.12,0.24,0.64
27039,0.12,0.24,0.64
27040,0.12,0.24,0.64
27041,0.12,0.24,0.64
27042,0.12,0.24,0.64
27043,0.12,0.24,0.64
27044,0.12,0.24,0.64
27045,0.12,0.24,0.64
27046,0.12,0.24,0.64
27047,0.12,0.24,0.64
27048,0.12,0.24,0.64
27049,0.12,0.24,0.64
27050,0.12,0.24,0.64
27051,0.12,0.24,0.64
27052,0.12,0.24,0.64
27053,0.12,0.24,0.64
27054,0.12,0.24,0.64
27055,0.12,0.24,0.64
27056,0.12,0.24,0.64
27057,0.12,0.24,0.64
27058,0.12,0.24,0.64
27059,0.12,0.24,0.64
27060,0.12,0.24,0.64
27061,0.12,0.24,0.64
27062,0.12,0.24,0.64
27063,0.12,0.24,0.64
27064,0.12,0.24,0.64
27065,0.12,0.24,0.64
27066,0.12,0.24,0.64
27067,0.12,0.24,0.64
27068,0.12,0.24,0.64
27069,0.12,0.24,0.64
27070,0.12,0.24,0.64
27071,0.12,0.24,0.64
27072,0.12,0.24,0.64
27073,0.12,0.24,0.64
27074,0.12,0.24,0.64
27075,0.12,0.24,0.64
27076,0.12,0.24,0.64
27077,0.12,0.24,0.64
27078,0.12,0.24,0.64
27079,0.12,0.24,0.64
27080,0.12,0.24,0.64
27081,0.12,0.24,0.64
27082,0.12,0.24,0.64
27083,0.12,0.24,0.64
27084,0.12,0.24,0.64
27085,0.12,0.24,0.64
27086,0.12,0.24,0.64
27087,0.12,0.24,0.64
27088,0.12,0.24,0.64
27089,0.12,0.24,0.64
27090,0.12,0.24,0.64
27091,0.12,0.24,0.64
27092,0.12,0.24,0.64
27093,0.12,0.24,0.64
27094,0.12,0.24,0.64
27095,0.12,0.24,0.64
27096,0.12,0.24,0.64
27097,0.12,0.24,0.64
27098,0.12,0.24,0.64
27099,0.12,0.24,0.64
27100,0.12,0.24,0.64
27101,0.12,0.24,0.64
27102,0.12,0.24,0.64
27103,0.12,0.24,0.64
27104,0.12,0.24,0.64
27105,0.12,0.24,0.64
27106,0.12,0.24,0.64
27107,0.12,0.24,0.64
27108,0.12,0.24,0.64
27109,0.12,0.24,0.64
27110,0.12,0.24,0.64
27111,0.12,0.24,0.64
27112,0.12,0.24,0.64
27113,0.12,0.24,0.64
27114,0.12,0.24,0.64
27115,0.12,0.24,0.64
27116,0.12,0.24,0.64
27117,0.12,0.24,0.64
27118,0.12,0.24,0.64
27119,0.12,0.24,0.64
27120,0.12,0.24,0.64
27121,0.12,0.24,0.64
27122,0.12,0.24,0.64
27123,0.12,0.24,0.64
27124,0.12,0.24,0.64
27125,0.12,0.24,0.64
27126,0.12,0.24,0.64
27127,0.12,0.24,0.64
27128,0.12,0.24,0.64
27129,0.12,0.24,0.64
27130,0.12,0.24,0.64
27131,0.12,0.24,0.64
27132,0.12,0.24,0.64
27133,0.12,0.24,0.64
27134,0.12,0.24,0.64
27135,0.12,0.24,0.64
27136,0.12,0.24,0.64
27137,0.12,0.24,0.64
27138,0.12,0.24,0.64
27139,0.12,0.24,0.64
27140,0.12,0.24,0.64
27141,0.12,0.24,0.64
27142,0.12,0.24,0.64
27143,0.12,0.24,0.64
27144,0.12,0.24,0.64
27145,0.12,0.24,0.64
27146,0.12,0.24,0.64
27147,0.12,0.24,0.64
27148,0.12,0.24,0.64
27149,0.12,0.24,0.64
27150,0.12,0.24,0.64
27151,0.12,0.24,0.64
27152,0.12,0.24,0.64
27153,0.12,0.24,0.64
27154,0.12,0.24,0.64
27155,0.12,0.24,0.64
27156,0.12,0.24,0.64
27157,0.12,0.24,0.64
27158,0.12,0.24,0.64
27159,0.12,0.24,0.64
27160,0.12,0.24,0.64
27161,0.12,0.24,0.64
27162,0.12,0.24,0.64
27163,0.12,0.24,0.64
27164,0.12,0.24,0.64
27165,0.12,0.24,0.64
27166,0.12,0.24,0.64
27167,0.12,0.24,0.64
27168,0.12,0.24,0.64
27169,0.12,0.24,0.64
27170,0.12,0.24,0.64
27171,0.12,0.24,0.64
27172,0.12,0.24,0.64
27173,0.12,0.24,0.64
27174,0.12,0.24,0.64
27175,0.12,0.24,0.64
27176,0.12,0.24,0.64
27177,0.12,0.24,0.64
27178,0.12,0.24,0.64
27179,0.12,0.24,0.64
27180,0.12,0.24,0.64
27181,0.12,0.24,0.64
27182,0.12,0.24,0.64
27183,0.12,0.24,0.64
27184,0.12,0.24,0.64
27185,0.12,0.24,0.64
27186,0.12,0.24,0.64
27187,0.12,0.24,0.64
27188,0.12,0.24,0.64
27189,0.12,0.24,0.64
27190,0.12,0.24,0.64
27191,0.12,0.24,0.64
27192,0.12,0.24,0.64
27193,0.12,0.24,0.64
27194,0.12,0.24,0.64
27195,0.12,0.24,0.64
27196,0.12,0.24,0.64
27197,0.12,0.24,0.64
27198,0.12,0.24,0.64
27199,0.12,0.24,0.64
27200,0.12,0.24,0.64
27201,0.12,0.24,0.64
27202,0.12,0.24,0.64
27203,0.12,0.24,0.64
27204,0.12,0.24,0.64
27205,0.12,0.24,0.64
27206,0.12,0.24,0.64
27207,0.12,0.24,0.64
27208,0.12,0.24,0.64
27209,0.12,0.24,0.64
27210,0.12,0.24,0.64
27211,0.12,0.24,0.64
27212,0.12,0.24,0.64
27213,0.12,0.24,0.64
27214,0.12,0.24,0.64
27215,0.12,0.24,0.64
27216,0.12,0.24,0.64
27217,0.12,0.24,0.64
27218,0.12,0.24,0.64
27219,0.12,0.24,0.64
27220,0.12,0.24,0.64
27221,0.12,0.24,0.64
27222,0.12,0.24,0.64
27223,0.12,0.24,0.64
27224,0.12,0.24,0.64
27225,0.12,0.24,0.64
27226,0.12,0.24,0.64
27227,0.12,0.24,0.64
27228,0.12,0.24,0.64
27229,0.12,0.24,0.64
27230,0.12,0.24,0.64
27231,0.12,0.24,0.64
27232,0.12,0.24,0.64
27233,0.12,0.24,0.64
27234,0.12,0.24,0.64
27235,0.12,0.24,0.64
27236,0.12,0.24,0.64
27237,0.12,0.24,0.64
27238,0.12,0.24,0.64
27239,0.12,0.24,0.64
27240,0.12,0.24,0.64
27241,0.12,0.24,0.64
27242,0.12,0.24,0.64
27243,0.12,0.24,0.64
27244,0.12,0.24,0.64
27245,0.12,0.24,0.64
27246,0.12,0.24,0.64
27247,0.12,0.24,0.64
27248,0.12,0.24,0.64
27249,0.12,0.24,0.64
27250,0.12,0.24,0.64
27251,0.12,0.24,0.64
27252,0.12,0.24,0.64
27253,0.12,0.24,0.64
27254,0.12,0.24,0.64
27255,0.12,0.24,0.64
27256,0.12,0.24,0.64
27257,0.12,0.24,0.64
27258,0.12,0.24,0.64
27259,0.12,0.24,0.64
27260,0.12,0.24,0.64
27261,0.12,0.24,0.64
27262,0.12,0.24,0.64
27263,0.12,0.24,0.64
27264,0.12,0.24,0.64
27265,0.12,0.24,0.64
27266,0.12,0.24,0.64
27267,0.12,0.24,0.64
27268,0.12,0.24,0.64
27269,0.12,0.24,0.64
27270,0.12,0.24,0.64
27271,0.12,0.24,0.64
27272,0.12,0.24,0.64
27273,0.12,0.24,0.64
27274,0.12,0.24,0.64
27275,0.12,0.24,0.64
27276,0.12,0.24,0.64
27277,0.12,0.24,0.64
27278,0.12,0.24,0.64
27279,0.12,0.24,0.64
27280,0.12,0.24,0.64
27281,0.12,0.24,0.64
27282,0.12,0.24,0.64
27283,0.12,0.24,0.64
27284,0.12,0.24,0.64
27285,0.12,0.24,0.64
27286,0.12,0.24,0.64
27287,0.12,0.24,0.64
27288,0.12,0.24,0.64
27289,0.12,0.24,0.64
27290,0.12,0.24,0.64
27291,0.12,0.24,0.64
27292,0.12,0.24,0.64
27293,0.12,0.24,0.64
27294,0.12,0.24,0.64
27295,0.12,0.24,0.64
27296,0.12,0.24,0.64
27297,0.12,0.24,0.64
27298,0.12,0.24,0.64
27299,0.12,0.24,0.64
27300,0.12,0.24,0.64
27301,0.12,0.24,0.64
27302,0.12,0.24,0.64
27303,0.12,0.24,0.64
27304,0.12,0.24,0.64
27305,0.12,0.24,0.64
27306,0.12,0.24,0.64
27307,0.12,0.24,0.64
27308,0.12,0.24,0.64
27309,0.12,0.24,0.64
27310,0.12,0.24,0.64
27311,0.12,0.24,0.64
27312,0.12,0.24,0.64
27313,0.12,0.24,0.64
27314,0.12,0.24,0.64
27315,0.12,0.24,0.64
27316,0.12,0.24,0.64
27317,0.12,0.24,0.64
27318,0.12,0.24,0.64
27319,0.12,0.24,0.64
27320,0.12,0.24,0.64
27321,0.12,0.24,0.64
27322,0.12,0.24,0.64
27323,0.12,0.24,0.64
27324,0.12,0.24,0.64
27325,0.12,0.24,0.64
27326,0.12,0.24,0.64
27327,0.12,0.24,0.64
27328,0.12,0.24,0.64
27329,0.12,0.24,0.64
27330,0.12,0.24,0.64
27331,0.12,0.24,0.64
27332,0.12,0.24,0.64
27333,0.12,0.24,0.64
27334,0.12,0.24,0.64
27335,0.12,0.24,0.64
27336,0.12,0.24,0.64
27337,0.12,0.24,0.64
27338,0.12,0.24,0.64
27339,0.12,0.24,0.64
27340,0.12,0.24,0.64
27341,0.12,0.24,0.64
27342,0.12,0.24,0.64
27343,0.12,0.24,0.64
27344,0.12,0.24,0.64
27345,0.12,0.24,0.64
27346,0.12,0.24,0.64
27347,0.12,0.24,0.64
27348,0.12,0.24,0.64
27349,0.12,0.24,0.64
27350,0.12,0.24,0.64
27351,0.12,0.24,0.64
27352,0.12,0.24,0.64
27353,0.12,0.24,0.64
27354,0.12,0.24,0.64
27355,0.12,0.24,0.64
27356,0.12,0.24,0.64
27357,0.12,0.24,0.64
27358,0.12,0.24,0.64
27359,0.12,0.24,0.64
27360,0.12,0.24,0.64
27361,0.12,0.24,0.64
27362,0.12,0.24,0.64
27363,0.12,0.24,0.64
27364,0.12,0.24,0.64
27365,0.12,0.24,0.64
27366,0.12,0.24,0.64
27367,0.12,0.24,0.64
27368,0.12,0.24,0.64
27369,0.12,0.24,0.64
27370,0.12,0.24,0.64
27371,0.12,0.24,0.64
27372,0.12,0.24,0.64
27373,0.12,0.24,0.64
27374,0.12,0.24,0.64
27375,0.12,0.24,0.64
27376,0.12,0.24,0.64
27377,0.12,0.24,0.64
27378,0.12,0.24,0.64
27379,0.12,0.24,0.64
27380,0.12,0.24,0.64
27381,0.12,0.24,0.64
27382,0.12,0.24,0.64
27383,0.12,0.24,0.64
27384,0.12,0.24,0.64
27385,0.12,0.24,0.64
27386,0.12,0.24,0.64
27387,0.12,0.24,0.64
27388,0.12,0.24,0.64
