index,0,1,2
26767,0.13,0.25,0.62
26768,0.13,0.25,0.62
26769,0.13,0.25,0.62
26770,0.13,0.25,0.62
26771,0.13,0.25,0.62
26772,0.13,0.25,0.62
26773,0.13,0.25,0.62
26774,0.13,0.25,0.62
26775,0.13,0.25,0.62
26776,0.13,0.25,0.62
26777,0.13,0.25,0.62
26778,0.13,0.25,0.62
26779,0.13,0.25,0.62
26780,0.13,0.25,0.62
26781,0.13,0.25,0.62
26782,0.13,0.25,0.62
26783,0.13,0.25,0.62
26784,0.13,0.25,0.62
26785,0.13,0.25,0.62
26786,0.13,0.25,0.62
26787,0.13,0.25,0.62
26788,0.13,0.25,0.62
26789,0.13,0.25,0.62
26790,0.13,0.25,0.62
26791,0.13,0.25,0.62
26792,0.13,0.25,0.62
26793,0.13,0.25,0.62
26794,0.13,0.25,0.62
26795,0.13,0.25,0.62
26796,0.13,0.25,0.62
26797,0.13,0.25,0.62
26798,0.13,0.25,0.62
26799,0.13,0.25,0.62
26800,0.13,0.25,0.62
26801,0.13,0.25,0.62
26802,0.13,0.25,0.62
26803,0.13,0.25,0.62
26804,0.13,0.25,0.62
26805,0.13,0.25,0.62
26806,0.13,0.25,0.62
26807,0.13,0.25,0.62
26808,0.13,0.25,0.62
26809,0.13,0.25,0.62
26810,0.13,0.25,0.62
26811,0.13,0.25,0.62
26812,0.13,0.25,0.62
26813,0.13,0.25,0.62
26814,0.13,0.25,0.62
26815,0.13,0.25,0.62
26816,0.13,0.25,0.62
26817,0.13,0.25,0.62
26818,0.13,0.25,0.62
26819,0.13,0.25,0.62
26820,0.13,0.25,0.62
26821,0.13,0.25,0.62
26822,0.13,0.25,0.62
26823,0.13,0.25,0.62
26824,0.13,0.25,0.62
26825,0.13,0.25,0.62
26826,0.13,0.25,0.62
26827,0.13,0.25,0.62
26828,0.13,0.25,0.62
26829,0.13,0.25,0.62
26830,0.13,0.25,0.62
26831,0.13,0.25,0.62
26832,0.13,0.25,0.62
26833,0.13,0.25,0.62
26834,0.13,0.25,0.62
26835,0.13,0.25,0.62
26836,0.13,0.25,0.62
26837,0.13,0.25,0.62
26838,0.13,0.25,0.62
26839,0.13,0.25,0.62
26840,0.13,0.25,0.62
26841,0.13,0.25,0.62
26842,0.13,0.25,0.62
26843,0.13,0.25,0.62
26844,0.13,0.25,0.62
26845,0.13,0.25,0.62
26846,0.13,0.25,0.62
26847,0.13,0.25,0.62
26848,0.13,0.25,0.62
26849,0.13,0.25,0.62
26850,0.13,0.25,0.62
26851,0.13,0.25,0.62
26852,0.13,0.25,0.62
26853,0.13,0.25,0.62
26854,0.13,0.25,0.62
26855,0.13,0.25,0.62
26856,0.13,0.25,0.62
26857,0.13,0.25,0.62
26858,0.13,0.25,0.62
26859,0.13,0.25,0.62
26860,0.13,0.25,0.62
26861,0.13,0.25,0.62
26862,0.13,0.25,0.62
26863,0.13,0.25,0.62
26864,0.13,0.25,0.62
26865,0.13,0.25,0.62
26866,0.13,0.25,0.62
26867,0.13,0.25,0.62
26868,0.13,0.25,0.62
26869,0.13,0.25,0.62
26870,0.13,0.25,0.62
26871,0.13,0.25,0.62
26872,0.13,0.25,0.62
26873,0.13,0.25,0.62
26874,0.13,0.25,0.62
26875,0.13,0.25,0.62
26876,0.13,0.25,0.62
26877,0.13,0.25,0.62
26878,0.13,0.25,0.62
26879,0.13,0.25,0.62
26880,0.13,0.25,0.62
26881,0.13,0.25,0.62
26882,0.13,0.25,0.62
26883,0.13,0.25,0.62
26884,0.13,0.25,0.62
26885,0.13,0.25,0.62
26886,0.13,0.25,0.62
26887,0.13,0.25,0.62
26888,0.13,0.25,0.62
26889,0.13,0.25,0.62
26890,0.13,0.25,0.62
26891,0.13,0.25,0.62
26892,0.13,0.25,0.62
26893,0.13,0.25,0.62
26894,0.13,0.25,0.62
26895,0.13,0.25,0.62
26896,0.13,0.25,0.62
26897,0.13,0.25,0.62
26898,0.13,0.25,0.62
26899,0.13,0.25,0.62
26900,0.13,0.25,0.62
26901,0.13,0.25,0.62
26902,0.13,0.25,0.62
26903,0.13,0.25,0.62
26904,0.13,0.25,0.62
26905,0.13,0.25,0.62
26906,0.13,0.25,0.62
26907,0.13,0.25,0.62
26908,0.13,0.25,0.62
26909,0.13,0.25,0.62
26910,0.13,0.25,0.62
26911,0.13,0.25,0.62
26912,0.13,0.25,0.62
26913,0.13,0.25,0.62
26914,0.13,0.25,0.62
26915,0.13,0.25,0.62
26916,0.13,0.25,0.62
26917,0.13,0.25,0.62
26918,0.13,0.25,0.62
26919,0.13,0.25,0.62
26920,0.13,0.25,0.62
26921,0.13,0.25,0.62
26922,0.13,0.25,0.62
26923,0.13,0.25,0.62
26924,0.13,0.25,0.62
26925,0.13,0.25,0.62
26926,0.13,0.25,0.62
26927,0.13,0.25,0.62
26928,0.13,0.25,0.62
26929,0.13,0.25,0.62
26930,0.13,0.25,0.62
26931,0.13,0.25,0.62
26932,0.13,0.25,0.62
26933,0.13,0.25,0.62
26934,0.13,0.25,0.62
26935,0.13,0.25,0.62
26936,0.13,0.25,0.62
26937,0.13,0.25,0.62
26938,0.13,0.25,0.62
26939,0.13,0.25,0.62
26940,0.13,0.25,0.62
26941,0.13,0.25,0.62
26942,0.13,0.25,0.62
26943,0.13,0.25,0.62
26944,0.13,0.25,0.62
26945,0.13,0.25,0.62
26946,0.13,0.25,0.62
26947,0.13,0.25,0.62
26948,0.13,0.25,0.62
26949,0.13,0.25,0.62
26950,0.13,0.25,0.62
26951,0.13,0.25,0.62
26952,0.13,0.25,0.62
26953,0.13,0.25,0.62
26954,0.13,0.25,0.62
26955,0.13,0.25,0.62
26956,0.13,0.25,0.62
26957,0.13,0.25,0.62
26958,0.13,0.25,0.62
26959,0.13,0.25,0.62
26960,0.13,0.25,0.62
26961,0.13,0.25,0.62
26962,0.13,0.25,0.62
26963,0.13,0.25,0.62
26964,0.13,0.25,0.62
26965,0.13,0.25,0.62
26966,0.13,0.25,0.62
26967,0.13,0.25,0.62
26968,0.13,0.25,0.62
26969,0.13,0.25,0.62
26970,0.13,0.25,0.62
26971,0.13,0.25,0.62
26972,0.13,0.25,0.62
26973,0.13,0.25,0.62
26974,0.13,0.25,0.62
26975,0.13,0.25,0.62
26976,0.13,0.25,0.62
26977,0.13,0.25,0.62
26978,0.13,0.25,0.62
26979,0.13,0.25,0.62
26980,0.13,0.25,0.62
26981,0.13,0.25,0.62
26982,0.13,0.25,0.62
26983,0.13,0.25,0.62
26984,0.13,0.25,0.62
26985,0.13,0.25,0.62
26986,0.13,0.25,0.62
26987,0.13,0.25,0.62
26988,0.13,0.25,0.62
26989,0.13,0.25,0.62
26990,0.13,0.25,0.62
26991,0.13,0.25,0.62
26992,0.13,0.25,0.62
26993,0.13,0.25,0.62
26994,0.13,0.25,0.62
26995,0.13,0.25,0.62
26996,0.13,0.25,0.62
26997,0.13,0.25,0.62
26998,0.13,0.25,0.62
26999,0.13,0.25,0.62
27000,0.13,0.25,0.62
27001,0.13,0.25,0.62
27002,0.13,0.25,0.62
27003,0.13,0.25,0.62
27004,0.13,0.25,0.62
27005,0.13,0.25,0.62
27006,0.13,0.25,0.62
27007,0.13,0.25,0.62
27008,0.13,0.25,0.62
27009,0.13,0.25,0.62
27010,0.13,0.25,0.62
27011,0.13,0.25,0.62
27012,0.13,0.25,0.62
27013,0.13,0.25,0.62
27014,0.13,0.25,0.62
27015,0.13,0.25,0.62
27016,0.13,0.25,0.62
27017,0.13,0.25,0.62
27018,0.13,0.25,0.62
27019,0.13,0.25,0.62
27020,0.13,0.25,0.62
27021,0.13,0.25,0.62
27022,0.13,0.25,0.62
27023,0.13,0.25,0.62
27024,0.13,0.25,0.62
27025,0.13,0.25,0.62
27026,0.13,0.25,0.62
27027,0.13,0.25,0.62
27028,0.13,0.25,0.62
27029,0.13,0.25,0.62
27030,0.13,0.25,0.62
27031,0.13,0.25,0.62
27032,0.13,0.25,0.62
27033,0.13,0.25,0.62
27034,0.13,0.25,0.62
27035,0.13,0.25,0.62
27036,0.13,0.25,0.62
27037,0.13,0.25,0.62
27038,0.13,0.25,0.62
27039,0.13,0.25,0.62
27040,0.13,0.25,0.62
27041,0.13,0.25,0.62
27042,0.13,0.25,0.62
27043,0.13,0.25,0.62
27044,0.13,0.25,0.62
27045,0.13,0.25,0.62
27046,0.13,0.25,0.62
27047,0.13,0.25,0.62
27048,0.13,0.25,0.62
27049,0.13,0.25,0.62
27050,0.13,0.25,0.62
27051,0.13,0.25,0.62
27052,0.13,0.25,0.62
27053,0.13,0.25,0.62
27054,0.13,0.25,0.62
27055,0.13,0.25,0.62
27056,0.13,0.25,0.62
27057,0.13,0.25,0.62
27058,0.13,0.25,0.62
27059,0.13,0.25,0.62
27060,0.13,0.25,0.62
27061,0.13,0.25,0.62
27062,0.13,0.25,0.62
27063,0.13,0.25,0.62
27064,0.13,0.25,0.62
27065,0.13,0.25,0.62
27066,0.13,0.25,0.62
27067,0.13,0.25,0.62
27068,0.13,0.25,0.62
27069,0.13,0.25,0.62
27070,0.13,0.25,0.62
27071,0.13,0.25,0.62
27072,0.13,0.25,0.62
27073,0.13,0.25,0.62
27074,0.13,0.25,0.62
27075,0.13,0.25,0.62
27076,0.13,0.25,0.62
27077,0.13,0.25,0.62
27078,0.13,0.25,0.62
27079,0.13,0.25,0.62
27080,0.13,0.25,0.62
27081,0.13,0.25,0.62
27082,0.13,0.25,0.62
27083,0.13,0.25,0.62
27084,0.13,0.25,0.62
27085,0.13,0.25,0.62
27086,0.13,0.25,0.62
27087,0.13,0.25,0.62
27088,0.13,0.25,0.62
27089,0.13,0.25,0.62
27090,0.13,0.25,0.62
27091,0.13,0.25,0.62
27092,0.13,0.25,0.62
27093,0.13,0.25,0.62
27094,0.13,0.25,0.62
27095,0.13,0.25,0.62
27096,0.13,0.25,0.62
27097,0.13,0.25,0.62
27098,0.13,0.25,0.62
27099,0.13,0.25,0.62
27100,0.13,0.25,0.62
27101,0.13,0.25,0.62
27102,0.13,0.25,0.62
27103,0.13,0.25,0.62
27104,0.13,0.25,0.62
27105,0.13,0.25,0.62
27106,0.13,0.25,0.62
27107,0.13,0.25,0.62
27108,0.13,0.25,0.62
27109,0.13,0.25,0.62
27110,0.13,0.25,0.62
27111,0.13,0.25,0.62
27112,0.13,0.25,0.62
27113,0.13,0.25,0.62
27114,0.13,0.25,0.62
27115,0.13,0.25,0.62
27116,0.13,0.25,0.62
27117,0.13,0.25,0.62
27118,0.13,0.25,0.62
27119,0.13,0.25,0.62
27120,0.13,0.25,0.62
27121,0.13,0.25,0.62
27122,0.13,0.25,0.62
27123,0.13,0.25,0.62
27124,0.13,0.25,0.62
27125,0.13,0.25,0.62
27126,0.13,0.25,0.62
27127,0.13,0.25,0.62
27128,0.13,0.25,0.62
27129,0.13,0.25,0.62
27130,0.13,0.25,0.62
27131,0.13,0.25,0.62
27132,0.13,0.25,0.62
27133,0.13,0.25,0.62
27134,0.13,0.25,0.62
27135,0.13,0.25,0.62
27136,0.13,0.25,0.62
27137,0.13,0.25,0.62
27138,0.13,0.25,0.62
27139,0.13,0.25,0.62
27140,0.13,0.25,0.62
27141,0.13,0.25,0.62
27142,0.13,0.25,0.62
27143,0.13,0.25,0.62
27144,0.13,0.25,0.62
27145,0.13,0.25,0.62
27146,0.13,0.25,0.62
27147,0.13,0.25,0.62
27148,0.13,0.25,0.62
27149,0.13,0.25,0.62
27150,0.13,0.25,0.62
27151,0.13,0.25,0.62
27152,0.13,0.25,0.62
27153,0.13,0.25,0.62
27154,0.13,0.25,0.62
27155,0.13,0.25,0.62
27156,0.13,0.25,0.62
27157,0.13,0.25,0.62
27158,0.13,0.25,0.62
27159,0.13,0.25,0.62
27160,0.13,0.25,0.62
27161,0.13,0.25,0.62
27162,0.13,0.25,0.62
27163,0.13,0.25,0.62
27164,0.13,0.25,0.62
27165,0.13,0.25,0.62
27166,0.13,0.25,0.62
27167,0.13,0.25,0.62
27168,0.13,0.25,0.62
27169,0.13,0.25,0.62
27170,0.13,0.25,0.62
27171,0.13,0.25,0.62
27172,0.13,0.25,0.62
27173,0.13,0.25,0.62
27174,0.13,0.25,0.62
27175,0.13,0.25,0.62
27176,0.13,0.25,0.62
27177,0.13,0.25,0.62
27178,0.13,0.25,0.62
27179,0.13,0.25,0.62
27180,0.13,0.25,0.62
27181,0.13,0.25,0.62
27182,0.13,0.25,0.62
27183,0.13,0.25,0.62
27184,0.13,0.25,0.62
27185,0.13,0.25,0.62
27186,0.13,0.25,0.62
27187,0.13,0.25,0.62
27188,0.13,0.25,0.62
27189,0.13,0.25,0.62
27190,0.13,0.25,0.62
27191,0.13,0.25,0.62
27192,0.13,0.25,0.62
27193,0.13,0.25,0.62
27194,0.13,0.25,0.62
27195,0.13,0.25,0.62
27196,0.13,0.25,0.62
27197,0.13,0.25,0.62
27198,0.13,0.25,0.62
27199,0.13,0.25,0.62
27200,0.13,0.25,0.62
27201,0.13,0.25,0.62
27202,0.13,0.25,0.62
27203,0.13,0.25,0.62
27204,0.13,0.25,0.62
27205,0.13,0.25,0.62
27206,0.13,0.25,0.62
27207,0.13,0.25,0.62
27208,0.13,0.25,0.62
27209,0.13,0.25,0.62
27210,0.13,0.25,0.62
27211,0.13,0.25,0.62
27212,0.13,0.25,0.62
27213,0.13,0.25,0.62
27214,0.13,0.25,0.62
27215,0.13,0.25,0.62
27216,0.13,0.25,0.62
27217,0.13,0.25,0.62
27218,0.13,0.25,0.62
27219,0.13,0.25,0.62
27220,0.13,0.25,0.62
27221,0.13,0.25,0.62
27222,0.13,0.25,0.62
27223,0.13,0.25,0.62
27224,0.13,0.25,0.62
27225,0.13,0.25,0.62
27226,0.13,0.25,0.62
27227,0.13,0.25,0.62
27228,0.13,0.25,0.62
27229,0.13,0.25,0.62
27230,0.13,0.25,0.62
27231,0.13,0.25,0.62
27232,0.13,0.25,0.62
27233,0.13,0.25,0.62
27234,0.13,0.25,0.62
27235,0.13,0.25,0.62
27236,0.13,0.25,0.62
27237,0.13,0.25,0.62
27238,0.13,0.25,0.62
27239,0.13,0.25,0.62
27240,0.13,0.25,0.62
27241,0.13,0.25,0.62
27242,0.13,0.25,0.62
27243,0.13,0.25,0.62
27244,0.13,0.25,0.62
27245,0.13,0.25,0.62
27246,0.13,0.25,0.62
27247,0.13,0.25,0.62
27248,0.13,0.25,0.62
27249,0.13,0.25,0.62
27250,0.13,0.25,0.62
27251,0.13,0.25,0.62
27252,0.13,0.25,0.62
27253,0.13,0.25,0.62
27254,0.13,0.25,0.62
27255,0.13,0.25,0.62
27256,0.13,0.25,0.62
27257,0.13,0.25,0.62
27258,0.13,0.25,0.62
27259,0.13,0.25,0.62
27260,0.13,0.25,0.62
27261,0.13,0.25,0.62
27262,0.13,0.25,0.62
27263,0.13,0.25,0.62
27264,0.13,0.25,0.62
27265,0.13,0.25,0.62
27266,0.13,0.25,0.62
27267,0.13,0.25,0.62
27268,0.13,0.25,0.62
27269,0.13,0.25,0.62
27270,0.13,0.25,0.62
27271,0.13,0.25,0.62
27272,0.13,0.25,0.62
27273,0.13,0.25,0.62
27274,0.13,0.25,0.62
27275,0.13,0.25,0.62
27276,0.13,0.25,0.62
27277,0.13,0.25,0.62
27278,0.13,0.25,0.62
27279,0.13,0.25,0.62
27280,0.13,0.25,0.62
27281,0.13,0.25,0.62
27282,0.13,0.25,0.62
27283,0.13,0.25,0.62
27284,0.13,0.25,0.62
27285,0.13,0.25,0.62
27286,0.13,0.25,0.62
27287,0.13,0.25,0.62
27288,0.13,0.25,0.62
27289,0.13,0.25,0.62
27290,0.13,0.25,0.62
27291,0.13,0.25,0.62
27292,0.13,0.25,0.62
27293,0.13,0.25,0.62
27294,0.13,0.25,0.62
27295,0.13,0.25,0.62
27296,0.13,0.25,0.62
27297,0.13,0.25,0.62
27298,0.13,0.25,0.62
27299,0.13,0.25,0.62
27300,0.13,0.25,0.62
27301,0.13,0.25,0.62
27302,0.13,0.25,0.62
27303,0.13,0.25,0.62
27304,0.13,0.25,0.62
27305,0.13,0.25,0.62
27306,0.13,0.25,0.62
27307,0.13,0.25,0.62
27308,0.13,0.25,0.62
27309,0.13,0.25,0.62
27310,0.13,0.25,0.62
27311,0.13,0.25,0.62
27312,0.13,0.25,0.62
27313,0.13,0.25,0.62
27314,0.13,0.25,0.62
27315,0.13,0.25,0.62
27316,0.13,0.25,0.62
27317,0.13,0.25,0.62
27318,0.13,0.25,0.62
27319,0.13,0.25,0.62
27320,0.13,0.25,0.62
27321,0.13,0.25,0.62
27322,0.13,0.25,0.62
27323,0.13,0.25,0.62
27324,0.13,0.25,0.62
27325,0.13,0.25,0.62
27326,0.13,0.25,0.62
27327,0.13,0.25,0.62
27328,0.13,0.25,0.62
27329,0.13,0.25,0.62
27330,0.13,0.25,0.62
27331,0.13,0.25,0.62
27332,0.13,0.25,0.62
27333,0.13,0.25,0.62
27334,0.13,0.25,0.62
27335,0.13,0.25,0.62
27336,0.13,0.25,0.62
27337,0.13,0.25,0.62
27338,0.13,0.25,0.62
27339,0.13,0.25,0.62
27340,0.13,0.25,0.62
27341,0.13,0.25,0.62
27342,0.13,0.25,0.62
27343,0.13,0.25,0.62
27344,0.13,0.25,0.62
27345,0.13,0.25,0.62
27346,0.13,0.25,0.62
27347,0.13,0.25,0.62
27348,0.13,0.25,0.62
27349,0.13,0.25,0.62
27350,0.13,0.25,0.62
27351,0.13,0.25,0.62
27352,0.13,0.25,0.62
27353,0.13,0.25,0.62
27354,0.13,0.25,0.62
27355,0.13,0.25,0.62
27356,0.13,0.25,0.62
27357,0.13,0.25,0.62
27358,0.13,0.25,0.62
27359,0.13,0.25,0.62
27360,0.13,0.25,0.62
27361,0.13,0.25,0.62
27362,0.13,0.25,0.62
27363,0.13,0.25,0.62
27364,0.13,0.25,0.62
27365,0.13,0.25,0.62
27366,0.13,0.25,0.62
27367,0.13,0.25,0.62
27368,0.13,0.25,0.62
27369,0.13,0.25,0.62
27370,0.13,0.25,0.62
27371,0.13,0.25,0.62
27372,0.13,0.25,0.62
27373,0.13,0.25,0.62
27374,0.13,0.25,0.62
27375,0.13,0.25,0.62
27376,0.13,0.25,0.62
27377,0.13,0.25,0.62
27378,0.13,0.25,0.62
27379,0.13,0.25,0.62
27380,0.13,0.25,0.62
27381,0.13,0.25,0.62
27382,0.13,0.25,0.62
27383,0.13,0.25,0.62
27384,0.13,0.25,0.62
27385,0.13,0.25,0.62
27386,0.13,0.25,0.62
27387,0.13,0.25,0.62
27388,0.13,0.25,0.62
